Freq.	V(vout)
4.29536426764803e+03	(1.92384030297893e+01dB,-3.81230217726400e+01°)
4.30526610491627e+03	(1.92310662457439e+01dB,-3.80637012344531e+01°)
4.31519076827681e+03	(1.92237507407612e+01dB,-3.80044246848096e+01°)
4.32513831034924e+03	(1.92164564879822e+01dB,-3.79451924344156e+01°)
4.33510878387444e+03	(1.92091834603681e+01dB,-3.78860047930573e+01°)
4.34510224171487e+03	(1.92019316307033e+01dB,-3.78268620695838e+01°)
4.35511873685484e+03	(1.91947009715975e+01dB,-3.77677645719008e+01°)
4.36515832240081e+03	(1.91874914554826e+01dB,-3.77087126069752e+01°)
4.37522105158167e+03	(1.91803030546188e+01dB,-3.76497064808193e+01°)
4.38530697774900e+03	(1.91731357410917e+01dB,-3.75907464984923e+01°)
4.39541615437739e+03	(1.91659894868152e+01dB,-3.75318329640939e+01°)
4.40554863506467e+03	(1.91588642635322e+01dB,-3.74729661807575e+01°)
4.41570447353226e+03	(1.91517600428156e+01dB,-3.74141464506473e+01°)
4.42588372362540e+03	(1.91446767960688e+01dB,-3.73553740749526e+01°)
4.43608643931346e+03	(1.91376144945279e+01dB,-3.72966493538818e+01°)
4.44631267469022e+03	(1.91305731092613e+01dB,-3.72379725866621e+01°)
4.45656248397416e+03	(1.91235526111722e+01dB,-3.71793440715266e+01°)
4.46683592150876e+03	(1.91165529709984e+01dB,-3.71207641057209e+01°)
4.47713304176275e+03	(1.91095741593143e+01dB,-3.70622329854857e+01°)
4.48745389933044e+03	(1.91026161465312e+01dB,-3.70037510060647e+01°)
4.49779854893200e+03	(1.90956789028993e+01dB,-3.69453184616894e+01°)
4.50816704541372e+03	(1.90887623985075e+01dB,-3.68869356455840e+01°)
4.51855944374834e+03	(1.90818666032856e+01dB,-3.68286028499513e+01°)
4.52897579903532e+03	(1.90749914870047e+01dB,-3.67703203659798e+01°)
4.53941616650114e+03	(1.90681370192784e+01dB,-3.67120884838281e+01°)
4.54988060149959e+03	(1.90613031695646e+01dB,-3.66539074926279e+01°)
4.56036915951207e+03	(1.90544899071649e+01dB,-3.65957776804804e+01°)
4.57088189614785e+03	(1.90476972012277e+01dB,-3.65376993344446e+01°)
4.58141886714444e+03	(1.90409250207480e+01dB,-3.64796727405435e+01°)
4.59198012836779e+03	(1.90341733345683e+01dB,-3.64216981837512e+01°)
4.60256573581266e+03	(1.90274421113812e+01dB,-3.63637759479946e+01°)
4.61317574560289e+03	(1.90207313197286e+01dB,-3.63059063161482e+01°)
4.62381021399170e+03	(1.90140409280041e+01dB,-3.62480895700288e+01°)
4.63446919736197e+03	(1.90073709044536e+01dB,-3.61903259903913e+01°)
4.64515275222658e+03	(1.90007212171769e+01dB,-3.61326158569315e+01°)
4.65586093522867e+03	(1.89940918341272e+01dB,-3.60749594482742e+01°)
4.66659380314197e+03	(1.89874827231145e+01dB,-3.60173570419708e+01°)
4.67735141287106e+03	(1.89808938518059e+01dB,-3.59598089145033e+01°)
4.68813382145173e+03	(1.89743251877251e+01dB,-3.59023153412723e+01°)
4.69894108605123e+03	(1.89677766982557e+01dB,-3.58448765965965e+01°)
4.70977326396860e+03	(1.89612483506415e+01dB,-3.57874929537106e+01°)
4.72063041263498e+03	(1.89547401119872e+01dB,-3.57301646847614e+01°)
4.73151258961387e+03	(1.89482519492597e+01dB,-3.56728920608047e+01°)
4.74241985260151e+03	(1.89417838292902e+01dB,-3.56156753518007e+01°)
4.75335225942712e+03	(1.89353357187738e+01dB,-3.55585148266125e+01°)
4.76430986805322e+03	(1.89289075842717e+01dB,-3.55014107530000e+01°)
4.77529273657597e+03	(1.89224993922113e+01dB,-3.54443633976264e+01°)
4.78630092322544e+03	(1.89161111088892e+01dB,-3.53873730260405e+01°)
4.79733448636594e+03	(1.89097427004699e+01dB,-3.53304399026869e+01°)
4.80839348449634e+03	(1.89033941329887e+01dB,-3.52735642908942e+01°)
4.81947797625032e+03	(1.88970653723525e+01dB,-3.52167464528785e+01°)
4.83058802039677e+03	(1.88907563843402e+01dB,-3.51599866497373e+01°)
4.84172367584003e+03	(1.88844671346045e+01dB,-3.51032851414478e+01°)
4.85288500162025e+03	(1.88781975886734e+01dB,-3.50466421868630e+01°)
4.86407205691365e+03	(1.88719477119495e+01dB,-3.49900580437137e+01°)
4.87528490103290e+03	(1.88657174697137e+01dB,-3.49335329685984e+01°)
4.88652359342737e+03	(1.88595068271248e+01dB,-3.48770672169884e+01°)
4.89778819368349e+03	(1.88533157492204e+01dB,-3.48206610432229e+01°)
4.90907876152506e+03	(1.88471442009189e+01dB,-3.47643147005015e+01°)
4.92039535681353e+03	(1.88409921470200e+01dB,-3.47080284408912e+01°)
4.93173803954838e+03	(1.88348595522068e+01dB,-3.46518025153173e+01°)
4.94310686986737e+03	(1.88287463810453e+01dB,-3.45956371735646e+01°)
4.95450190804692e+03	(1.88226525979872e+01dB,-3.45395326642732e+01°)
4.96592321450237e+03	(1.88165781673701e+01dB,-3.44834892349360e+01°)
4.97737084978837e+03	(1.88105230534184e+01dB,-3.44275071319029e+01°)
4.98884487459913e+03	(1.88044872202458e+01dB,-3.43715866003696e+01°)
5.00034534976879e+03	(1.87984706318551e+01dB,-3.43157278843823e+01°)
5.01187233627173e+03	(1.87924732521394e+01dB,-3.42599312268344e+01°)
5.02342589522287e+03	(1.87864950448840e+01dB,-3.42041968694633e+01°)
5.03500608787805e+03	(1.87805359737673e+01dB,-3.41485250528495e+01°)
5.04661297563428e+03	(1.87745960023615e+01dB,-3.40929160164172e+01°)
5.05824662003013e+03	(1.87686750941340e+01dB,-3.40373699984298e+01°)
5.06990708274603e+03	(1.87627732124487e+01dB,-3.39818872359871e+01°)
5.08159442560459e+03	(1.87568903205671e+01dB,-3.39264679650288e+01°)
5.09330871057094e+03	(1.87510263816490e+01dB,-3.38711124203306e+01°)
5.10504999975305e+03	(1.87451813587543e+01dB,-3.38158208355005e+01°)
5.11681835540206e+03	(1.87393552148437e+01dB,-3.37605934429802e+01°)
5.12861383991263e+03	(1.87335479127799e+01dB,-3.37054304740441e+01°)
5.14043651582324e+03	(1.87277594153287e+01dB,-3.36503321587970e+01°)
5.15228644581654e+03	(1.87219896851602e+01dB,-3.35952987261732e+01°)
5.16416369271968e+03	(1.87162386848501e+01dB,-3.35403304039351e+01°)
5.17606831950464e+03	(1.87105063768807e+01dB,-3.34854274186724e+01°)
5.18800038928858e+03	(1.87047927236417e+01dB,-3.34305899958040e+01°)
5.19995996533412e+03	(1.86990976874320e+01dB,-3.33758183595675e+01°)
5.21194711104976e+03	(1.86934212304597e+01dB,-3.33211127330339e+01°)
5.22396188999015e+03	(1.86877633148454e+01dB,-3.32664733380911e+01°)
5.23600436585646e+03	(1.86821239026203e+01dB,-3.32119003954542e+01°)
5.24807460249668e+03	(1.86765029557299e+01dB,-3.31573941246579e+01°)
5.26017266390601e+03	(1.86709004360339e+01dB,-3.31029547440611e+01°)
5.27229861422717e+03	(1.86653163053074e+01dB,-3.30485824708430e+01°)
5.28445251775075e+03	(1.86597505252427e+01dB,-3.29942775210019e+01°)
5.29663443891552e+03	(1.86542030574489e+01dB,-3.29400401093588e+01°)
5.30884444230882e+03	(1.86486738634554e+01dB,-3.28858704495518e+01°)
5.32108259266688e+03	(1.86431629047105e+01dB,-3.28317687540398e+01°)
5.33334895487514e+03	(1.86376701425840e+01dB,-3.27777352340996e+01°)
5.34564359396865e+03	(1.86321955383678e+01dB,-3.27237700998275e+01°)
5.35796657513234e+03	(1.86267390532780e+01dB,-3.26698735601375e+01°)
5.37031796370145e+03	(1.86213006484538e+01dB,-3.26160458227622e+01°)
5.38269782516180e+03	(1.86158802849609e+01dB,-3.25622870942515e+01°)
5.39510622515020e+03	(1.86104779237919e+01dB,-3.25085975799749e+01°)
5.40754322945472e+03	(1.86050935258661e+01dB,-3.24549774841178e+01°)
5.42000890401515e+03	(1.85997270520328e+01dB,-3.24014270096839e+01°)
5.43250331492324e+03	(1.85943784630702e+01dB,-3.23479463584961e+01°)
5.44502652842312e+03	(1.85890477196886e+01dB,-3.22945357311942e+01°)
5.45757861091161e+03	(1.85837347825299e+01dB,-3.22411953272363e+01°)
5.47015962893862e+03	(1.85784396121693e+01dB,-3.21879253448991e+01°)
5.48276964920744e+03	(1.85731621691167e+01dB,-3.21347259812786e+01°)
5.49540873857514e+03	(1.85679024138163e+01dB,-3.20815974322890e+01°)
5.50807696405293e+03	(1.85626603066504e+01dB,-3.20285398926634e+01°)
5.52077439280646e+03	(1.85574358079378e+01dB,-3.19755535559554e+01°)
5.53350109215625e+03	(1.85522288779359e+01dB,-3.19226386145388e+01°)
5.54625712957799e+03	(1.85470394768425e+01dB,-3.18697952596081e+01°)
5.55904257270292e+03	(1.85418675647956e+01dB,-3.18170236811782e+01°)
5.57185748931818e+03	(1.85367131018756e+01dB,-3.17643240680870e+01°)
5.58470194736718e+03	(1.85315760481051e+01dB,-3.17116966079927e+01°)
5.59757601494997e+03	(1.85264563634515e+01dB,-3.16591414873798e+01°)
5.61047976032357e+03	(1.85213540078266e+01dB,-3.16066588915544e+01°)
5.62341325190236e+03	(1.85162689410888e+01dB,-3.15542490046460e+01°)
5.63637655825841e+03	(1.85112011230432e+01dB,-3.15019120096138e+01°)
5.64936974812189e+03	(1.85061505134436e+01dB,-3.14496480882387e+01°)
5.66239289038139e+03	(1.85011170719926e+01dB,-3.13974574211312e+01°)
5.67544605408433e+03	(1.84961007583433e+01dB,-3.13453401877291e+01°)
5.68852930843727e+03	(1.84911015321003e+01dB,-3.12932965663009e+01°)
5.70164272280632e+03	(1.84861193528205e+01dB,-3.12413267339431e+01°)
5.71478636671752e+03	(1.84811541800141e+01dB,-3.11894308665839e+01°)
5.72796030985714e+03	(1.84762059731458e+01dB,-3.11376091389852e+01°)
5.74116462207212e+03	(1.84712746916357e+01dB,-3.10858617247413e+01°)
5.75439937337041e+03	(1.84663602948606e+01dB,-3.10341887962818e+01°)
5.76766463392134e+03	(1.84614627421546e+01dB,-3.09825905248714e+01°)
5.78096047405601e+03	(1.84565819928102e+01dB,-3.09310670806133e+01°)
5.79428696426764e+03	(1.84517180060805e+01dB,-3.08796186324487e+01°)
5.80764417521195e+03	(1.84468707411775e+01dB,-3.08282453481592e+01°)
5.82103217770754e+03	(1.84420401572762e+01dB,-3.07769473943672e+01°)
5.83445104273627e+03	(1.84372262135134e+01dB,-3.07257249365390e+01°)
5.84790084144362e+03	(1.84324288689897e+01dB,-3.06745781389840e+01°)
5.86138164513910e+03	(1.84276480827702e+01dB,-3.06235071648590e+01°)
5.87489352529658e+03	(1.84228838138857e+01dB,-3.05725121761685e+01°)
5.88843655355470e+03	(1.84181360213334e+01dB,-3.05215933337633e+01°)
5.90201080171725e+03	(1.84134046640780e+01dB,-3.04707507973487e+01°)
5.91561634175354e+03	(1.84086897010529e+01dB,-3.04199847254807e+01°)
5.92925324579880e+03	(1.84039910911610e+01dB,-3.03692952755705e+01°)
5.94292158615452e+03	(1.83993087932755e+01dB,-3.03186826038839e+01°)
5.95662143528890e+03	(1.83946427662411e+01dB,-3.02681468655460e+01°)
5.97035286583716e+03	(1.83899929688748e+01dB,-3.02176882145422e+01°)
5.98411595060198e+03	(1.83853593599671e+01dB,-3.01673068037173e+01°)
5.99791076255388e+03	(1.83807418982826e+01dB,-3.01170027847815e+01°)
6.01173737483156e+03	(1.83761405425617e+01dB,-3.00667763083105e+01°)
6.02559586074235e+03	(1.83715552515201e+01dB,-3.00166275237474e+01°)
6.03948629376257e+03	(1.83669859838517e+01dB,-2.99665565794031e+01°)
6.05340874753791e+03	(1.83624326982278e+01dB,-2.99165636224637e+01°)
6.06736329588382e+03	(1.83578953532989e+01dB,-2.98666487989879e+01°)
6.08135001278594e+03	(1.83533739076954e+01dB,-2.98168122539089e+01°)
6.09536897240045e+03	(1.83488683200286e+01dB,-2.97670541310377e+01°)
6.10942024905448e+03	(1.83443785488922e+01dB,-2.97173745730700e+01°)
6.12350391724649e+03	(1.83399045528617e+01dB,-2.96677737215794e+01°)
6.13762005164669e+03	(1.83354462904970e+01dB,-2.96182517170276e+01°)
6.15176872709743e+03	(1.83310037203418e+01dB,-2.95688086987615e+01°)
6.16595001861356e+03	(1.83265768009260e+01dB,-2.95194448050186e+01°)
6.18016400138290e+03	(1.83221654907654e+01dB,-2.94701601729293e+01°)
6.19441075076655e+03	(1.83177697483635e+01dB,-2.94209549385165e+01°)
6.20869034229937e+03	(1.83133895322115e+01dB,-2.93718292367028e+01°)
6.22300285169032e+03	(1.83090248007898e+01dB,-2.93227832013077e+01°)
6.23734835482292e+03	(1.83046755125688e+01dB,-2.92738169650540e+01°)
6.25172692775558e+03	(1.83003416260095e+01dB,-2.92249306595690e+01°)
6.26613864672207e+03	(1.82960230995651e+01dB,-2.91761244153856e+01°)
6.28058358813189e+03	(1.82917198916807e+01dB,-2.91273983619508e+01°)
6.29506182857069e+03	(1.82874319607951e+01dB,-2.90787526276186e+01°)
6.30957344480064e+03	(1.82831592653413e+01dB,-2.90301873396608e+01°)
6.32411851376090e+03	(1.82789017637476e+01dB,-2.89817026242684e+01°)
6.33869711256797e+03	(1.82746594144379e+01dB,-2.89332986065502e+01°)
6.35330931851614e+03	(1.82704321758337e+01dB,-2.88849754105389e+01°)
6.36795520907785e+03	(1.82662200063530e+01dB,-2.88367331591958e+01°)
6.38263486190418e+03	(1.82620228644136e+01dB,-2.87885719744087e+01°)
6.39734835482517e+03	(1.82578407084316e+01dB,-2.87404919769972e+01°)
6.41209576585030e+03	(1.82536734968233e+01dB,-2.86924932867183e+01°)
6.42687717316888e+03	(1.82495211880072e+01dB,-2.86445760222633e+01°)
6.44169265515045e+03	(1.82453837404018e+01dB,-2.85967403012662e+01°)
6.45654229034523e+03	(1.82412611124297e+01dB,-2.85489862403039e+01°)
6.47142615748450e+03	(1.82371532625160e+01dB,-2.85013139549004e+01°)
6.48634433548105e+03	(1.82330601490906e+01dB,-2.84537235595296e+01°)
6.50129690342957e+03	(1.82289817305879e+01dB,-2.84062151676169e+01°)
6.51628394060709e+03	(1.82249179654489e+01dB,-2.83587888915443e+01°)
6.53130552647338e+03	(1.82208688121203e+01dB,-2.83114448426521e+01°)
6.54636174067141e+03	(1.82168342290567e+01dB,-2.82641831312436e+01°)
6.56145266302771e+03	(1.82128141747205e+01dB,-2.82170038665872e+01°)
6.57657837355285e+03	(1.82088086075836e+01dB,-2.81699071569192e+01°)
6.59173895244186e+03	(1.82048174861270e+01dB,-2.81228931094466e+01°)
6.60693448007460e+03	(1.82008407688431e+01dB,-2.80759618303534e+01°)
6.62216503701626e+03	(1.81968784142340e+01dB,-2.80291134248001e+01°)
6.63743070401773e+03	(1.81929303808152e+01dB,-2.79823479969277e+01°)
6.65273156201605e+03	(1.81889966271142e+01dB,-2.79356656498648e+01°)
6.66806769213485e+03	(1.81850771116725e+01dB,-2.78890664857267e+01°)
6.68343917568477e+03	(1.81811717930450e+01dB,-2.78425506056191e+01°)
6.69884609416389e+03	(1.81772806298023e+01dB,-2.77961181096417e+01°)
6.71428852925814e+03	(1.81734035805305e+01dB,-2.77497690968959e+01°)
6.72976656284179e+03	(1.81695406038319e+01dB,-2.77035036654820e+01°)
6.74528027697783e+03	(1.81656916583253e+01dB,-2.76573219125061e+01°)
6.76082975391843e+03	(1.81618567026494e+01dB,-2.76112239340815e+01°)
6.77641507610536e+03	(1.81580356954591e+01dB,-2.75652098253352e+01°)
6.79203632617045e+03	(1.81542285954298e+01dB,-2.75192796804093e+01°)
6.80769358693601e+03	(1.81504353612565e+01dB,-2.74734335924645e+01°)
6.82338694141529e+03	(1.81466559516553e+01dB,-2.74276716536840e+01°)
6.83911647281288e+03	(1.81428903253627e+01dB,-2.73819939552780e+01°)
6.85488226452520e+03	(1.81391384411379e+01dB,-2.73364005874845e+01°)
6.87068440014090e+03	(1.81354002577624e+01dB,-2.72908916395766e+01°)
6.88652296344134e+03	(1.81316757340417e+01dB,-2.72454671998642e+01°)
6.90239803840099e+03	(1.81279648288049e+01dB,-2.72001273556971e+01°)
6.91830970918794e+03	(1.81242675009053e+01dB,-2.71548721934697e+01°)
6.93425806016426e+03	(1.81205837092222e+01dB,-2.71097017986254e+01°)
6.95024317588653e+03	(1.81169134126608e+01dB,-2.70646162556558e+01°)
6.96626514110625e+03	(1.81132565701527e+01dB,-2.70196156481127e+01°)
6.98232404077027e+03	(1.81096131406572e+01dB,-2.69747000586029e+01°)
6.99841996002129e+03	(1.81059830831613e+01dB,-2.69298695688000e+01°)
7.01455298419826e+03	(1.81023663566802e+01dB,-2.68851242594392e+01°)
7.03072319883688e+03	(1.80987629202589e+01dB,-2.68404642103304e+01°)
7.04693068967001e+03	(1.80951727329716e+01dB,-2.67958895003557e+01°)
7.06317554262816e+03	(1.80915957539235e+01dB,-2.67514002074754e+01°)
7.07945784383991e+03	(1.80880319422505e+01dB,-2.67069964087337e+01°)
7.09577767963242e+03	(1.80844812571199e+01dB,-2.66626781802568e+01°)
7.11213513653182e+03	(1.80809436577322e+01dB,-2.66184455972641e+01°)
7.12853030126372e+03	(1.80774191033194e+01dB,-2.65742987340663e+01°)
7.14496326075365e+03	(1.80739075531481e+01dB,-2.65302376640730e+01°)
7.16143410212753e+03	(1.80704089665182e+01dB,-2.64862624597929e+01°)
7.17794291271213e+03	(1.80669233027643e+01dB,-2.64423731928418e+01°)
7.19448978003550e+03	(1.80634505212569e+01dB,-2.63985699339448e+01°)
7.21107479182750e+03	(1.80599905814009e+01dB,-2.63548527529370e+01°)
7.22769803602020e+03	(1.80565434426385e+01dB,-2.63112217187755e+01°)
7.24435960074840e+03	(1.80531090644486e+01dB,-2.62676768995351e+01°)
7.26105957435004e+03	(1.80496874063472e+01dB,-2.62242183624163e+01°)
7.27779804536673e+03	(1.80462784278892e+01dB,-2.61808461737483e+01°)
7.29457510254417e+03	(1.80428820886664e+01dB,-2.61375603989949e+01°)
7.31139083483265e+03	(1.80394983483112e+01dB,-2.60943611027548e+01°)
7.32824533138752e+03	(1.80361271664947e+01dB,-2.60512483487697e+01°)
7.34513868156962e+03	(1.80327685029289e+01dB,-2.60082221999258e+01°)
7.36207097494583e+03	(1.80294223173652e+01dB,-2.59652827182586e+01°)
7.37904230128947e+03	(1.80260885695977e+01dB,-2.59224299649556e+01°)
7.39605275058084e+03	(1.80227672194612e+01dB,-2.58796640003646e+01°)
7.41310241300763e+03	(1.80194582268327e+01dB,-2.58369848839908e+01°)
7.43019137896547e+03	(1.80161615516320e+01dB,-2.57943926745103e+01°)
7.44731973905834e+03	(1.80128771538228e+01dB,-2.57518874297629e+01°)
7.46448758409911e+03	(1.80096049934119e+01dB,-2.57094692067685e+01°)
7.48169500510998e+03	(1.80063450304497e+01dB,-2.56671380617201e+01°)
7.49894209332300e+03	(1.80030972250326e+01dB,-2.56248940499943e+01°)
7.51622894018049e+03	(1.79998615373010e+01dB,-2.55827372261549e+01°)
7.53355563733560e+03	(1.79966379274415e+01dB,-2.55406676439562e+01°)
7.55092227665276e+03	(1.79934263556868e+01dB,-2.54986853563448e+01°)
7.56832895020817e+03	(1.79902267823160e+01dB,-2.54567904154676e+01°)
7.58577575029026e+03	(1.79870391676550e+01dB,-2.54149828726758e+01°)
7.60326276940023e+03	(1.79838634720780e+01dB,-2.53732627785266e+01°)
7.62079010025253e+03	(1.79806996560059e+01dB,-2.53316301827869e+01°)
7.63835783577531e+03	(1.79775476799093e+01dB,-2.52900851344430e+01°)
7.65596606911096e+03	(1.79744075043068e+01dB,-2.52486276816970e+01°)
7.67361489361659e+03	(1.79712790897661e+01dB,-2.52072578719784e+01°)
7.69130440286449e+03	(1.79681623969052e+01dB,-2.51659757519419e+01°)
7.70903469064269e+03	(1.79650573863918e+01dB,-2.51247813674773e+01°)
7.72680585095541e+03	(1.79619640189443e+01dB,-2.50836747637088e+01°)
7.74461797802357e+03	(1.79588822553321e+01dB,-2.50426559850035e+01°)
7.76247116628530e+03	(1.79558120563756e+01dB,-2.50017250749734e+01°)
7.78036551039641e+03	(1.79527533829475e+01dB,-2.49608820764796e+01°)
7.79830110523096e+03	(1.79497061959721e+01dB,-2.49201270316361e+01°)
7.81627804588166e+03	(1.79466704564268e+01dB,-2.48794599818175e+01°)
7.83429642766048e+03	(1.79436461253416e+01dB,-2.48388809676579e+01°)
7.85235634609907e+03	(1.79406331637998e+01dB,-2.47983900290608e+01°)
7.87045789694934e+03	(1.79376315329387e+01dB,-2.47579872051967e+01°)
7.88860117618389e+03	(1.79346411939496e+01dB,-2.47176725345163e+01°)
7.90678627999659e+03	(1.79316621080782e+01dB,-2.46774460547451e+01°)
7.92501330480306e+03	(1.79286942366250e+01dB,-2.46373078028953e+01°)
7.94328234724115e+03	(1.79257375409458e+01dB,-2.45972578152658e+01°)
7.96159350417152e+03	(1.79227919824523e+01dB,-2.45572961274498e+01°)
7.97994687267809e+03	(1.79198575226113e+01dB,-2.45174227743348e+01°)
7.99834255006861e+03	(1.79169341229466e+01dB,-2.44776377901094e+01°)
8.01678063387511e+03	(1.79140217450382e+01dB,-2.44379412082709e+01°)
8.03526122185449e+03	(1.79111203505235e+01dB,-2.43983330616221e+01°)
8.05378441198898e+03	(1.79082299010968e+01dB,-2.43588133822825e+01°)
8.07235030248669e+03	(1.79053503585100e+01dB,-2.43193822016880e+01°)
8.09095899178212e+03	(1.79024816845732e+01dB,-2.42800395505988e+01°)
8.10961057853671e+03	(1.78996238411545e+01dB,-2.42407854591016e+01°)
8.12830516163929e+03	(1.78967767901811e+01dB,-2.42016199566138e+01°)
8.14704284020668e+03	(1.78939404936384e+01dB,-2.41625430718885e+01°)
8.16582371358421e+03	(1.78911149135713e+01dB,-2.41235548330197e+01°)
8.18464788134618e+03	(1.78883000120845e+01dB,-2.40846552674450e+01°)
8.20351544329646e+03	(1.78854957513422e+01dB,-2.40458444019505e+01°)
8.22242649946898e+03	(1.78827020935684e+01dB,-2.40071222626756e+01°)
8.24138115012829e+03	(1.78799190010489e+01dB,-2.39684888751167e+01°)
8.26037949577005e+03	(1.78771464361279e+01dB,-2.39299442641325e+01°)
8.27942163712160e+03	(1.78743843612125e+01dB,-2.38914884539475e+01°)
8.29850767514248e+03	(1.78716327387703e+01dB,-2.38531214681556e+01°)
8.31763771102496e+03	(1.78688915313303e+01dB,-2.38148433297267e+01°)
8.33681184619459e+03	(1.78661607014835e+01dB,-2.37766540610092e+01°)
8.35603018231072e+03	(1.78634402118830e+01dB,-2.37385536837339e+01°)
8.37529282126706e+03	(1.78607300252439e+01dB,-2.37005422190212e+01°)
8.39459986519221e+03	(1.78580301043442e+01dB,-2.36626196873832e+01°)
8.41395141645018e+03	(1.78553404120244e+01dB,-2.36247861087260e+01°)
8.43334757764098e+03	(1.78526609111882e+01dB,-2.35870415023591e+01°)
8.45278845160112e+03	(1.78499915648029e+01dB,-2.35493858869956e+01°)
8.47227414140418e+03	(1.78473323358987e+01dB,-2.35118192807595e+01°)
8.49180475036135e+03	(1.78446831875701e+01dB,-2.34743417011882e+01°)
8.51138038202197e+03	(1.78420440829753e+01dB,-2.34369531652337e+01°)
8.53100114017409e+03	(1.78394149853368e+01dB,-2.33996536892767e+01°)
8.55066712884503e+03	(1.78367958579414e+01dB,-2.33624432891177e+01°)
8.57037845230189e+03	(1.78341866641411e+01dB,-2.33253219799961e+01°)
8.59013521505214e+03	(1.78315873673523e+01dB,-2.32882897765777e+01°)
8.60993752184419e+03	(1.78289979310562e+01dB,-2.32513466929769e+01°)
8.62978547766788e+03	(1.78264183188002e+01dB,-2.32144927427454e+01°)
8.64967918775510e+03	(1.78238484941960e+01dB,-2.31777279388860e+01°)
8.66961875758033e+03	(1.78212884209221e+01dB,-2.31410522938545e+01°)
8.68960429286118e+03	(1.78187380627221e+01dB,-2.31044658195643e+01°)
8.70963589955896e+03	(1.78161973834058e+01dB,-2.30679685273879e+01°)
8.72971368387927e+03	(1.78136663468501e+01dB,-2.30315604281645e+01°)
8.74983775227251e+03	(1.78111449169968e+01dB,-2.29952415322037e+01°)
8.77000821143449e+03	(1.78086330578554e+01dB,-2.29590118492884e+01°)
8.79022516830698e+03	(1.78061307335018e+01dB,-2.29228713886820e+01°)
8.81048873007827e+03	(1.78036379080792e+01dB,-2.28868201591278e+01°)
8.83079900418375e+03	(1.78011545457972e+01dB,-2.28508581688580e+01°)
8.85115609830648e+03	(1.77986806109329e+01dB,-2.28149854255975e+01°)
8.87156012037773e+03	(1.77962160678313e+01dB,-2.27792019365645e+01°)
8.89201117857760e+03	(1.77937608809051e+01dB,-2.27435077084773e+01°)
8.91250938133556e+03	(1.77913150146332e+01dB,-2.27079027475600e+01°)
8.93305483733106e+03	(1.77888784335641e+01dB,-2.26723870595472e+01°)
8.95364765549404e+03	(1.77864511023133e+01dB,-2.26369606496795e+01°)
8.97428794500558e+03	(1.77840329855650e+01dB,-2.26016235227215e+01°)
8.99497581529844e+03	(1.77816240480712e+01dB,-2.25663756829543e+01°)
9.01571137605765e+03	(1.77792242546525e+01dB,-2.25312171341900e+01°)
9.03649473722109e+03	(1.77768335701980e+01dB,-2.24961478797666e+01°)
9.05732600898008e+03	(1.77744519596657e+01dB,-2.24611679225544e+01°)
9.07820530177993e+03	(1.77720793880818e+01dB,-2.24262772649674e+01°)
9.09913272632058e+03	(1.77697158205419e+01dB,-2.23914759089594e+01°)
9.12010839355716e+03	(1.77673612222104e+01dB,-2.23567638560304e+01°)
9.14113241470056e+03	(1.77650155583205e+01dB,-2.23221411072332e+01°)
9.16220490121805e+03	(1.77626787941750e+01dB,-2.22876076631735e+01°)
9.18332596483385e+03	(1.77603508951460e+01dB,-2.22531635240202e+01°)
9.20449571752975e+03	(1.77580318266747e+01dB,-2.22188086895023e+01°)
9.22571427154567e+03	(1.77557215542722e+01dB,-2.21845431589189e+01°)
9.24698173938026e+03	(1.77534200435183e+01dB,-2.21503669311396e+01°)
9.26829823379152e+03	(1.77511272600635e+01dB,-2.21162800046134e+01°)
9.28966386779738e+03	(1.77488431696278e+01dB,-2.20822823773667e+01°)
9.31107875467632e+03	(1.77465677380000e+01dB,-2.20483740470110e+01°)
9.33254300796792e+03	(1.77443009310401e+01dB,-2.20145550107488e+01°)
9.35405674147352e+03	(1.77420427146776e+01dB,-2.19808252653740e+01°)
9.37562006925680e+03	(1.77397930549117e+01dB,-2.19471848072780e+01°)
9.39723310564437e+03	(1.77375519178121e+01dB,-2.19136336324543e+01°)
9.41889596522640e+03	(1.77353192695184e+01dB,-2.18801717365014e+01°)
9.44060876285722e+03	(1.77330950762405e+01dB,-2.18467991146270e+01°)
9.46237161365591e+03	(1.77308793042586e+01dB,-2.18135157616549e+01°)
9.48418463300695e+03	(1.77286719199230e+01dB,-2.17803216720244e+01°)
9.50604793656079e+03	(1.77264728896547e+01dB,-2.17472168397982e+01°)
9.52796164023449e+03	(1.77242821799449e+01dB,-2.17142012586642e+01°)
9.54992586021232e+03	(1.77220997573550e+01dB,-2.16812749219418e+01°)
9.57194071294640e+03	(1.77199255885176e+01dB,-2.16484378225868e+01°)
9.59400631515728e+03	(1.77177596401349e+01dB,-2.16156899531889e+01°)
9.61612278383459e+03	(1.77156018789800e+01dB,-2.15830313059845e+01°)
9.63829023623764e+03	(1.77134522718969e+01dB,-2.15504618728550e+01°)
9.66050878989607e+03	(1.77113107858000e+01dB,-2.15179816453337e+01°)
9.68277856261042e+03	(1.77091773876740e+01dB,-2.14855906146087e+01°)
9.70509967245282e+03	(1.77070520445746e+01dB,-2.14532887715257e+01°)
9.72747223776757e+03	(1.77049347236279e+01dB,-2.14210761065947e+01°)
9.74989637717178e+03	(1.77028253920308e+01dB,-2.13889526099943e+01°)
9.77237220955602e+03	(1.77007240170508e+01dB,-2.13569182715716e+01°)
